0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label,emotions
-700.39892578125,58.630210876464844,-3.0258519649505615,16.040241241455078,4.248529434204102,3.869934558868408,-6.381716251373291,-0.18863515555858612,-13.735004425048828,-0.31972402334213257,-1.4757472276687622,-0.9886756539344788,0.15016654133796692,-2.172466993331909,-0.8892967700958252,1.8827366828918457,-4.957090377807617,-1.176867127418518,-1.8201358318328857,-0.5960833430290222,-6.116589069366455,-0.47533538937568665,-2.244293451309204,-4.724353313446045,-1.3839181661605835,-1.1956729888916016,-4.41322660446167,-0.24823278188705444,-1.596390724182129,-0.44708240032196045,-1.4113585948944092,-2.7697720527648926,-2.042008876800537,-2.522662878036499,-2.507448434829712,-2.2504990100860596,-0.38150668144226074,-2.4810590744018555,-2.791022539138794,-2.2448654174804688,-3.432790994644165,-1.2684118747711182,-2.0374419689178467,-3.20871901512146,-2.2981956005096436,-2.391170024871826,-2.533661365509033,-0.7900850772857666,-2.2402570247650146,-1.202297568321228,-1.0771211385726929,-1.8111587762832642,-1.350295066833496,-0.3581697642803192,-0.4924001693725586,-0.9112740755081177,-1.2973450422286987,-1.828168272972107,-0.6759626865386963,-0.45768508315086365,-1.1888195276260376,-0.5061398148536682,0.14893338084220886,0.3471810817718506,0.21585725247859955,-0.5478976368904114,0.14565704762935638,-0.8366484045982361,-0.8067197799682617,0.28767284750938416,0.31011179089546204,-0.25108370184898376,-0.39041438698768616,-0.23868846893310547,0.3673630952835083,0.07085008919239044,-0.5970964431762695,-0.29133692383766174,0.16389265656471252,-0.8115512132644653,-0.426932156085968,-0.46698376536369324,-0.7352355718612671,0.10289604961872101,0.1127055361866951,-0.5804370641708374,-0.530505895614624,0.09021962434053421,0.05441417545080185,-0.3584735095500946,-0.05412464588880539,-0.48632118105888367,-0.44266265630722046,-0.2828546464443207,-0.6731377243995667,-0.12491466104984283,-0.12818290293216705,-0.42162609100341797,-0.7924336194992065,-0.2024669200181961,0.15028628706932068,0.18256062269210815,0.05837000906467438,-0.3303660750389099,-0.36982205510139465,-0.26607728004455566,0.0035118090454488993,-0.11305084824562073,-0.19222211837768555,0.040831051766872406,-0.10523814707994461,-0.5076028108596802,-0.3954910635948181,-0.41070225834846497,-0.23871959745883942,-0.21641647815704346,-0.1591246873140335,0.3869158923625946,-0.048826076090335846,-0.009965903125703335,0.04336385056376457,-0.11893036216497421,0.08647449314594269,0.020726237446069717,-0.009118962101638317,0.028229480609297752,0.1398056596517563,-0.038748275488615036,0,neutral
-653.1690063476562,58.028076171875,-12.581207275390625,11.818785667419434,-7.6815619468688965,-0.6171417236328125,-8.33775806427002,-5.823570251464844,-6.547591686248779,1.458057165145874,-6.846193790435791,-0.10715542733669281,-6.715392589569092,1.5689482688903809,-8.057077407836914,-1.073697566986084,-3.55790638923645,-1.4181047677993774,-1.903674840927124,-0.39359667897224426,-0.42376232147216797,-1.0545425415039062,-0.49363991618156433,0.7571324110031128,-0.7246206402778625,-2.520578622817993,0.5506694912910461,-1.1144994497299194,2.161346197128296,0.6046398878097534,0.7887609004974365,2.57049298286438,2.558633327484131,3.7085061073303223,2.7900197505950928,2.2019197940826416,-1.0214564800262451,0.8192005753517151,-0.27781084179878235,0.20758606493473053,-0.5618381500244141,-0.3442479074001312,-0.5971518158912659,-2.483091354370117,-2.4822940826416016,-1.513263463973999,-0.20697294175624847,-2.0428593158721924,-2.453341245651245,-2.000149965286255,-0.7524165511131287,-0.48494043946266174,-1.4471089839935303,-1.0907267332077026,-1.1271735429763794,-0.8121457695960999,-0.29253512620925903,-0.6703687310218811,-0.7803637981414795,-0.6476514339447021,-0.9816911816596985,-1.620000958442688,-1.3426470756530762,-0.578694224357605,-0.20295946300029755,-0.34973132610321045,-0.048673879355192184,0.31004154682159424,-0.004139383789151907,-0.6750490069389343,-0.046482209116220474,0.14305727183818817,-0.011429926380515099,-0.4314844310283661,-0.5695183873176575,-0.8606884479522705,-0.1929369568824768,0.09602084755897522,0.42487403750419617,0.5055674314498901,0.06495074927806854,-0.11710257828235626,-0.36715319752693176,-0.23987525701522827,0.10044566541910172,0.29523223638534546,0.3228582739830017,0.6955639123916626,0.29922404885292053,-0.14692512154579163,0.28028035163879395,0.2670914828777313,-0.18046119809150696,-0.49789944291114807,0.0973072350025177,-0.037261962890625,0.11745800077915192,0.19433976709842682,0.2309393435716629,0.43180182576179504,0.09129108488559723,-0.0646379292011261,0.20346280932426453,0.16340500116348267,0.17470139265060425,-0.19245564937591553,-0.3189399242401123,-0.21732155978679657,-0.2916773557662964,0.17578105628490448,-0.015234686434268951,-0.6150010228157043,-0.49474018812179565,-0.4145413637161255,-0.5736914873123169,-0.2802407741546631,-0.1639953851699829,-0.6093661785125732,-0.1511218398809433,0.04795776680111885,-0.44131284952163696,-0.27039676904678345,-0.07245556265115738,-0.12683242559432983,0.20434026420116425,0.047924790531396866,-0.17350557446479797,0.01269769947975874,1,neutral
-617.0523071289062,60.103363037109375,-5.984257698059082,13.886284828186035,1.120427131652832,0.5117498636245728,-14.841358184814453,-4.016369342803955,-5.575839042663574,-6.309850692749023,-3.9435811042785645,-0.8303717374801636,-6.532529830932617,0.5139368772506714,-7.08329439163208,-0.7790679931640625,-5.414792060852051,-2.2986974716186523,-2.37086820602417,-4.7227702140808105,-4.309081554412842,-4.560073375701904,-3.8819711208343506,-3.073005437850952,-4.039981365203857,-0.8663873076438904,-2.258146286010742,-1.923709750175476,-2.256746292114258,-1.8112168312072754,-1.1333669424057007,-2.019846200942993,-1.0247855186462402,0.3310965597629547,0.5318335294723511,-1.621018648147583,-2.1580772399902344,-2.5027740001678467,-0.6761330962181091,2.089097261428833,3.856137275695801,2.830289840698242,0.607302188873291,-0.4701855480670929,0.24236080050468445,-0.5060502290725708,0.15512993931770325,1.0413929224014282,0.21598893404006958,0.503251314163208,-0.8674706816673279,-0.1477237492799759,0.8106687664985657,0.378942608833313,-1.3007837533950806,-0.9902116656303406,-1.7245503664016724,-0.4543503224849701,1.8927497863769531,-0.2867957651615143,-1.5017917156219482,-1.253461241722107,-0.892456591129303,-0.4372304677963257,-0.5641399621963501,-1.6964309215545654,-0.8700323104858398,-0.25282546877861023,-0.8570369482040405,-1.5005518198013306,-0.8724579215049744,0.2673007547855377,-0.1535188853740692,-1.033179521560669,-1.3270848989486694,-0.04191961884498596,-0.0719747319817543,-1.0118108987808228,-0.049108508974313736,0.44362354278564453,-0.5583748817443848,-0.4095284938812256,-0.060935769230127335,0.27762845158576965,0.6706562042236328,0.27406248450279236,0.3244480490684509,0.2631261944770813,0.27379176020622253,0.10456767678260803,-0.18767614662647247,0.09666048735380173,-0.055580444633960724,-0.5770403146743774,-0.20826946198940277,0.396108478307724,0.14505116641521454,-0.2015177309513092,-0.04240773245692253,0.43976834416389465,0.40523654222488403,-0.46666958928108215,0.2013942301273346,0.27810677886009216,-0.2958836257457733,0.510159969329834,0.5193864703178406,-0.4761822521686554,-0.47208982706069946,0.28733953833580017,0.016127895563840866,0.05923471972346306,0.3443331718444824,0.11678630113601685,-0.3449784517288208,-0.04177747666835785,0.33784252405166626,-0.1444002389907837,0.002692977897822857,0.1895550787448883,0.01851707138121128,0.03932708501815796,0.34748250246047974,0.34056296944618225,0.20870444178581238,-0.16764581203460693,0.07871058583259583,-0.06665150076150894,0,neutral
-698.7211303710938,47.08848571777344,-11.333612442016602,12.963088989257812,-8.005651473999023,-1.2522294521331787,-10.009066581726074,-9.434124946594238,-10.318875312805176,-0.8646743297576904,-5.731611251831055,-4.890446662902832,-6.470085144042969,2.0584871768951416,-7.936151027679443,-2.3021774291992188,-2.4253900051116943,-0.18635974824428558,-1.2097834348678589,4.6492390632629395,-1.5802654027938843,1.047270655632019,-5.6964521408081055,-2.5016591548919678,-1.7457354068756104,-0.30121180415153503,0.4398953914642334,2.943871021270752,2.0257811546325684,2.7908430099487305,-0.29930585622787476,-0.004269953351467848,-1.408214807510376,0.9581720232963562,2.5746612548828125,1.877764344215393,1.6086183786392212,0.2224007099866867,4.338523864746094,4.266794681549072,3.3458526134490967,-0.19944757223129272,0.7614499926567078,0.4450341463088989,0.017971212044358253,-0.07460597902536392,-0.22491198778152466,-1.7512787580490112,-0.9975311756134033,0.5580030083656311,-0.6932708024978638,-1.4187439680099487,0.06373311579227448,1.0280656814575195,0.19320689141750336,0.18964117765426636,0.3382442891597748,-0.2673974335193634,0.06429518759250641,-0.7311357855796814,-2.642714500427246,-0.6156517267227173,-0.02620747685432434,-0.7109148502349854,-1.2023838758468628,-0.9028809070587158,-1.5082337856292725,-0.6539319753646851,-0.2612437605857849,-0.6209930181503296,-0.4443657100200653,-0.3175317049026489,0.12667401134967804,-0.1494668871164322,-0.3495504558086395,-0.9650576114654541,-0.704536497592926,-0.2270847111940384,0.18815170228481293,0.9474886655807495,0.7968440651893616,0.180707648396492,0.20915809273719788,0.15580610930919647,0.47455495595932007,0.07310707867145538,-0.015906739979982376,0.8379320502281189,0.4905813932418823,-0.20253433287143707,0.32868146896362305,0.32577773928642273,-0.1662035584449768,-0.6013748049736023,0.010704915970563889,0.10975077003240585,-0.1792098432779312,0.32257789373397827,0.5905026793479919,0.0920524075627327,-0.42904549837112427,-0.5495049953460693,-0.2032102644443512,0.2443859875202179,0.4048314392566681,0.040035098791122437,-0.30625617504119873,-0.43337133526802063,-0.012119820341467857,0.09112587571144104,0.09439636766910553,-0.34891799092292786,-0.41206657886505127,-0.026650942862033844,0.025146737694740295,0.01294295396655798,-0.11951865255832672,-0.3777637481689453,-0.42134127020835876,0.1718945950269699,-0.23802432417869568,-0.27656224370002747,-0.14081306755542755,0.06831299513578415,-0.15558741986751556,-0.0852903500199318,-0.532760739326477,-0.30999258160591125,1,neutral
-715.922607421875,71.97679138183594,4.45752477645874,18.602497100830078,8.404046058654785,3.6219542026519775,-1.9743648767471313,0.022672848775982857,-2.678083658218384,4.232802867889404,0.33525457978248596,3.391681432723999,-1.7836780548095703,2.5398902893066406,-0.6340022087097168,4.80145263671875,-2.9183263778686523,3.3488636016845703,0.5299308896064758,1.1520107984542847,-0.6578569412231445,1.657212257385254,-1.618080973625183,0.3653421998023987,0.0687405988574028,-1.3017632961273193,0.455971360206604,0.5253775119781494,1.3790911436080933,-0.6339195370674133,0.5056968331336975,0.4247802793979645,0.9720970392227173,0.2100040167570114,0.6677688956260681,1.9189565181732178,0.17454269528388977,-1.7684625387191772,-1.5122801065444946,-0.2532794773578644,0.4275591969490051,0.1325889527797699,-1.4591481685638428,-2.12912917137146,-1.1013747453689575,1.7959645986557007,2.756025552749634,1.1205424070358276,1.2700015306472778,1.6777468919754028,2.6007802486419678,2.8019189834594727,2.5417823791503906,2.1154398918151855,1.6304138898849487,-0.2927806079387665,-0.8267880082130432,0.429263174533844,2.1342570781707764,2.3018672466278076,2.4834673404693604,0.2001209259033203,-0.6918022036552429,0.48303747177124023,0.8629279732704163,1.545157551765442,0.11190563440322876,0.1080160140991211,0.32583799958229065,0.3180824816226959,0.1507215052843094,-0.08894702792167664,0.7927258610725403,0.8351518511772156,-0.6423982381820679,-0.6145592927932739,0.3747139871120453,0.20759184658527374,-0.14933957159519196,-0.2599523067474365,-0.019199151545763016,0.22632655501365662,1.014007806777954,0.40551409125328064,-0.2776341438293457,-0.41056039929389954,0.04089917242527008,0.5796022415161133,0.2009013444185257,0.27067703008651733,-0.13361425697803497,0.3378952443599701,0.1288885474205017,-0.22672149538993835,-0.01649489812552929,0.46515244245529175,0.17681656777858734,-0.34782111644744873,0.43231627345085144,0.6246881484985352,0.006258518435060978,-0.14640125632286072,0.09186307340860367,0.3440329432487488,0.3636121451854706,-0.15821364521980286,0.33132144808769226,0.35642561316490173,0.04646458104252815,-0.5782328844070435,0.13483409583568573,0.25181934237480164,-0.5027188658714294,-0.27701807022094727,0.10260887444019318,0.07946305721998215,-0.05578691512346268,0.0939430370926857,0.3846980035305023,-0.1654442697763443,-0.21546444296836853,0.40275606513023376,0.2922961413860321,-0.0077417814172804356,0.23223701119422913,-0.152113139629364,-0.02627875842154026,0.49929916858673096,0,neutral
-739.4408569335938,55.75542449951172,-23.24658966064453,13.280397415161133,-3.8380212783813477,-5.957225322723389,-12.652999877929688,-6.214705944061279,-10.689208984375,3.398454427719116,-9.08761978149414,-0.9832901358604431,-9.45753288269043,-2.840799570083618,-8.772293090820312,-1.7548518180847168,-5.682515621185303,-3.259697437286377,-5.801702499389648,-7.53176212310791,-1.110811710357666,1.4569213390350342,0.7456092834472656,1.802836537361145,-0.292216420173645,0.6352418065071106,-0.6063521504402161,1.3727437257766724,3.9744787216186523,6.254848003387451,4.58335542678833,5.9357991218566895,4.206936836242676,5.363242149353027,4.332376480102539,3.6675305366516113,1.5503188371658325,-0.5587503910064697,1.7370085716247559,3.2532901763916016,1.316907286643982,0.2803686857223511,0.3904045522212982,-0.005188544746488333,1.3706912994384766,2.4967169761657715,3.1706252098083496,0.6210099458694458,-1.1966749429702759,0.3062514066696167,2.129166603088379,1.0164326429367065,-1.1687259674072266,0.8820517063140869,2.4517581462860107,0.3471146821975708,-0.4154807925224304,0.7783717513084412,2.9780900478363037,0.9181298017501831,-0.5965043306350708,-0.346949964761734,-0.09150277078151703,-0.37574470043182373,-0.8821082711219788,-0.4413222670555115,0.9190571904182434,0.24313050508499146,-2.1897287368774414,-2.2753777503967285,-0.40495502948760986,1.0904492139816284,-0.7523223161697388,-1.2700036764144897,-0.46401330828666687,-1.2935125827789307,-0.798829972743988,0.37870967388153076,0.12875159084796906,-0.8372666835784912,-0.09467008709907532,-0.20537295937538147,-0.5616374611854553,-0.444262832403183,0.16452844440937042,0.776755154132843,0.20683620870113373,0.12039417773485184,0.8563206195831299,0.4837818741798401,-0.35856547951698303,0.64716637134552,0.4910624921321869,-0.5021160244941711,0.3480358123779297,0.8771901726722717,0.0992930456995964,0.08415187150239944,0.3658548891544342,0.44451624155044556,-0.11985720694065094,-0.22921548783779144,0.5639039278030396,-0.00862937793135643,0.4285685420036316,1.4505432844161987,0.19414879381656647,-0.37265291810035706,0.22263690829277039,0.2899076044559479,0.17976151406764984,0.3171694576740265,0.6166424751281738,0.14414583146572113,0.1614227294921875,-0.08451967686414719,-0.35057729482650757,0.30514347553253174,0.10268667340278625,-0.025867529213428497,0.21980953216552734,-0.3549415171146393,-0.3348926901817322,0.45286402106285095,0.13808487355709076,0.11139567941427231,0.023780690506100655,-0.14260122179985046,1,neutral
-653.9825439453125,77.23015594482422,1.0743141174316406,23.132707595825195,5.029029846191406,2.5618536472320557,-10.727558135986328,-3.295055389404297,-1.8697386980056763,-0.4634413421154022,-6.74882698059082,1.9926073551177979,-0.23817114531993866,-2.9271655082702637,-2.1037325859069824,2.516106128692627,-7.894747257232666,1.931455373764038,-4.001171588897705,-0.709364116191864,-6.87476110458374,0.1787543147802353,-3.592071056365967,-3.081834077835083,-2.5390121936798096,-0.10360582172870636,-2.494688034057617,0.37728336453437805,-3.5893168449401855,-1.3635469675064087,-4.285201072692871,-0.39193302392959595,-1.68318510055542,-1.3586846590042114,-2.281433343887329,-3.152291774749756,-5.2203850746154785,-3.4693353176116943,-1.69672429561615,-0.34236380457878113,-0.599349319934845,-0.9045048952102661,2.486685276031494,2.08280611038208,2.2841875553131104,0.8728472590446472,-0.10168709605932236,-0.14065353572368622,-0.303115576505661,-0.7725204229354858,0.06919635087251663,-0.4805903732776642,-1.565580129623413,-1.836350440979004,-0.4784485399723053,-0.6946592330932617,-0.5642666220664978,-2.138664484024048,-1.4493331909179688,0.9257357716560364,0.09848383814096451,0.9744006395339966,2.1796340942382812,2.5285844802856445,1.66455078125,0.5420575141906738,0.4341585040092468,0.4036787450313568,0.5586244463920593,1.113198161125183,0.16293032467365265,-0.5013542175292969,-0.17079338431358337,0.3320104479789734,0.1852802038192749,-0.8395065069198608,-0.6723734140396118,0.35034388303756714,0.38760411739349365,0.13512204587459564,-0.4174264371395111,0.37936797738075256,1.1457406282424927,1.3185241222381592,1.0760849714279175,0.6548957824707031,0.884665310382843,0.43450796604156494,0.5394209623336792,1.120985984802246,0.16709144413471222,-0.6841164231300354,0.12646546959877014,0.13602450489997864,-0.8259973526000977,-1.0052490234375,-0.18597228825092316,0.3277187943458557,0.214446023106575,-0.7190995812416077,-0.4671446681022644,0.32184717059135437,0.4908634126186371,0.5763757228851318,0.571643590927124,0.2962174415588379,-0.30494722723960876,0.10863382369279861,0.4381837546825409,0.22730079293251038,-0.02770058996975422,-0.06789007037878036,-0.18894194066524506,-0.8115095496177673,-0.06386719644069672,0.3749260902404785,0.16845673322677612,0.06251192092895508,0.15270216763019562,-0.02183419093489647,0.43620046973228455,0.9120452404022217,0.23202471435070038,0.33250218629837036,0.3639084994792938,0.5777078866958618,0.28090885281562805,0.33666837215423584,0,neutral
-692.3934936523438,68.04834747314453,3.857426643371582,26.590946197509766,2.5983219146728516,6.667670249938965,1.6408711671829224,-4.939541816711426,-1.0043891668319702,1.7926563024520874,-0.8936939239501953,-0.9679322838783264,-1.8632291555404663,5.396929740905762,-3.636486768722534,2.265289068222046,-1.539746880531311,4.287631511688232,-0.7095808982849121,3.776594638824463,-2.1132829189300537,3.5565266609191895,-1.6944164037704468,2.977785110473633,0.4497738182544708,2.42295503616333,3.1149871349334717,2.68475079536438,2.974748373031616,1.9215489625930786,1.5136853456497192,1.5245773792266846,2.9850404262542725,5.605744361877441,5.896914005279541,5.154770374298096,4.143032550811768,5.628288745880127,4.912781715393066,4.313899993896484,2.490107774734497,1.5005868673324585,0.6622024774551392,2.6200625896453857,0.4966290295124054,-0.5046765208244324,-2.299192428588867,0.3342806100845337,0.45447495579719543,0.5434887409210205,-1.702869176864624,-2.060746192932129,0.13911546766757965,1.150650143623352,0.1344425082206726,0.19674140214920044,0.4288627803325653,0.8102098107337952,0.33778780698776245,-1.3007835149765015,-1.1526612043380737,-1.4261269569396973,0.21174605190753937,0.7118346095085144,-0.3463866710662842,-1.3111523389816284,-0.571937620639801,-0.24613593518733978,-1.3073862791061401,-0.6627891063690186,1.2487825155258179,1.1966617107391357,0.20915977656841278,-0.2904680371284485,0.2615111768245697,-1.0468474626541138,-0.893476665019989,0.6694924831390381,0.9588969945907593,0.4811781346797943,-0.618140697479248,-0.09907827526330948,0.35914188623428345,-0.33059319853782654,0.2761819660663605,0.28851285576820374,0.705484926700592,-0.08107418566942215,-0.42064332962036133,0.10378707200288773,0.014431479386985302,-0.08397676795721054,-0.5842257142066956,-0.6667592525482178,-0.5912981629371643,-0.031454578042030334,0.030855627730488777,-0.11210925132036209,-0.12097789347171783,0.18932554125785828,0.04626936465501785,0.4056072533130646,-0.05961466208100319,-0.10599957406520844,0.016076089814305305,0.04927097260951996,-0.5615132451057434,-0.5945691466331482,-0.32551947236061096,-0.24634458124637604,-0.10109833627939224,0.030571047216653824,-0.5779470205307007,-0.5506972670555115,0.14031201601028442,-0.5802664756774902,-0.5042924880981445,-0.4347681701183319,-0.07291145622730255,-0.07489745318889618,0.14699694514274597,0.007865147665143013,-0.16392025351524353,0.025098882615566254,-0.1076047495007515,-0.05372079461812973,-0.0033663029316812754,-0.2600450813770294,1,neutral
-741.35400390625,96.75814056396484,16.994426727294922,37.401851654052734,17.4616641998291,14.26480484008789,1.034318447113037,9.790046691894531,3.4339277744293213,9.897499084472656,-2.8512492179870605,10.925617218017578,4.266358375549316,4.892212867736816,3.8502209186553955,4.0906782150268555,4.45035982131958,5.487307071685791,-0.7302494049072266,7.631828784942627,2.665513515472412,1.7119475603103638,-1.522203803062439,2.153175115585327,0.9731560945510864,2.381065607070923,1.8070461750030518,0.12462501972913742,2.239274740219116,0.8161807656288147,1.5753939151763916,2.1352756023406982,1.0800442695617676,0.0775681659579277,1.954017162322998,0.9249147176742554,-0.342838317155838,-1.0290333032608032,-1.7410404682159424,-0.33923405408859253,0.16420431435108185,0.9850643277168274,-1.6886520385742188,-1.7422257661819458,-2.0817179679870605,-0.36841773986816406,0.28298044204711914,-0.7237728238105774,-1.8809597492218018,-3.628300189971924,-1.6722921133041382,-0.5618395805358887,0.12184696644544601,-1.0865799188613892,-1.6510145664215088,-0.5979200005531311,-0.2998928725719452,-0.5328918695449829,-0.39539650082588196,-0.7211589217185974,-1.2654147148132324,-0.7425107955932617,-0.15442949533462524,-0.5228052735328674,0.5705985426902771,-0.14520177245140076,-0.11322898417711258,0.025905339047312737,0.028662417083978653,0.2516510784626007,0.16008996963500977,0.8013728260993958,0.4713911712169647,0.13342523574829102,-0.3077406883239746,-0.11941436678171158,1.1181623935699463,0.11342506855726242,0.12070275843143463,0.3873657286167145,1.0196645259857178,1.2288250923156738,0.6826426982879639,0.45012855529785156,0.6317381262779236,0.1918788105249405,0.8749908804893494,0.7642834782600403,0.5373406410217285,0.23059046268463135,0.3867400288581848,0.6676015853881836,0.040740370750427246,-0.0870947316288948,-0.07872509956359863,-0.4648294150829315,-0.17728100717067719,-0.1512584239244461,-0.40195539593696594,-0.14998464286327362,0.10327599942684174,-0.27649733424186707,-0.11834945529699326,0.27165845036506653,-0.38042715191841125,-0.388455331325531,-0.49898192286491394,-0.26647675037384033,-0.7503759264945984,-0.7803696393966675,-1.0623586177825928,-0.33586379885673523,-0.11642064899206161,-0.5813225507736206,-0.1162039041519165,-0.6201930046081543,-0.24541348218917847,0.05008578300476074,-0.4671052396297455,-0.5676068067550659,0.19771216809749603,-0.2907964289188385,-0.2447928637266159,-0.30145543813705444,0.015492202714085579,-0.2501305639743805,0.21421904861927032,0.014864110387861729,0,neutral
-574.430908203125,56.2977294921875,-3.9952476024627686,9.307220458984375,0.6606507301330566,0.7228561043739319,-10.76633071899414,-3.8910486698150635,-7.494775772094727,1.9726405143737793,-9.143959045410156,-0.5444356799125671,-2.5083072185516357,-2.3263700008392334,-2.4845054149627686,1.5543861389160156,-3.4442412853240967,-2.438734769821167,-0.3275413513183594,-3.846863269805908,-3.87099552154541,-0.5890017151832581,-3.7394795417785645,2.004183769226074,-3.1637871265411377,4.207459926605225,-0.9071202278137207,6.723545074462891,2.420184373855591,3.302412748336792,3.4340524673461914,3.1645004749298096,5.605459690093994,3.372159957885742,5.965044975280762,2.542945384979248,2.380176067352295,1.891931414604187,1.2444452047348022,3.5898549556732178,1.097625732421875,-0.17770196497440338,-1.455059289932251,-0.7143579721450806,-0.7971315383911133,-0.7286102175712585,-1.258832335472107,-1.0617210865020752,-1.172818899154663,-0.9140432476997375,-2.299772024154663,-0.912074863910675,-0.5672612190246582,-0.7968006134033203,-0.2694910168647766,-0.8246579170227051,-0.6482869982719421,-0.6447716951370239,-0.008021996356546879,-1.0510889291763306,-2.450665235519409,-2.6229794025421143,-1.3519772291183472,-0.8895472288131714,-2.070814371109009,-0.5574272274971008,-0.07334165275096893,-0.34715723991394043,-0.5046564340591431,0.16088728606700897,0.9829834699630737,-0.49513038992881775,-1.354048252105713,-0.5556285381317139,-0.6363615393638611,-1.366943359375,-0.5056881904602051,0.1905824989080429,0.05619572103023529,0.004152584820985794,-0.13049441576004028,-0.026923684403300285,0.6451307535171509,0.22132670879364014,0.5074220895767212,-0.10552098602056503,-1.19940185546875,0.14777474105358124,0.6959426999092102,0.21128471195697784,-0.5234875082969666,0.2808944582939148,-0.11209530383348465,-0.44326531887054443,-0.3050975501537323,-0.08180049806833267,-0.02760353498160839,0.14031653106212616,-0.03208448365330696,-0.3095061480998993,-0.14233799278736115,0.31196755170822144,-0.10998410731554031,-0.40142449736595154,-0.009044024161994457,-0.018538719043135643,-0.21300576627254486,-0.35204240679740906,-0.049492381513118744,0.19208942353725433,0.10967035591602325,-0.5428109169006348,-0.33572083711624146,-0.5140803456306458,-0.337564617395401,-0.43552085757255554,-0.5697730779647827,-0.5392118692398071,-0.2229842096567154,-0.296825110912323,-0.4278346002101898,-0.3154749274253845,-0.30124056339263916,-0.0708024799823761,0.26946723461151123,0.057602670043706894,-0.1863231360912323,0.03446487709879875,1,neutral
